"month","year","date","mean_burden","max_burden","min_burden","scenario"
1,2012,"2012-01-01",0.658281196956291,2.94731461442947,0.0604069636825405,"to-present"
1,2013,"2013-01-01",0.740953257691656,2.28467316527631,0.0616790267969275,"to-present"
1,2014,"2014-01-01",0.581412635891154,2.15851177621854,0.0570394677144467,"to-present"
1,2015,"2015-01-01",0.4644247150242,2.05235244713659,0.0556444891126913,"to-present"
1,2016,"2016-01-01",0.578689663053597,1.9252995061727,0.0539598445801116,"to-present"
1,2017,"2017-01-01",0.586631817759115,1.75962780166375,0.0551228336933146,"to-present"
1,2018,"2018-01-01",0.27789842019758,1.3968932524335,0.0539639273095037,"to-present"
1,2019,"2019-01-01",0.804954943545516,2.38259308994642,0.0561598343948625,"to-present"
1,2020,"2020-01-01",0.310348131952448,1.85851289176214,0.0536321405653475,"to-present"
2,2012,"2012-02-01",0.79804449642448,2.11498745378546,0.0603868158097601,"to-present"
2,2013,"2013-02-01",0.651814465978115,2.55554775474045,0.0584574480133523,"to-present"
2,2014,"2014-02-01",0.571060269656516,2.09141098877202,0.056219907945627,"to-present"
2,2015,"2015-02-01",0.336484934614093,2.16888006098519,0.055903373088416,"to-present"
2,2016,"2016-02-01",0.481819964600731,2.35059639585824,0.0549065299686226,"to-present"
2,2017,"2017-02-01",0.601568234889972,2.11928658856551,0.0548594412787943,"to-present"
2,2018,"2018-02-01",0.27179300391035,1.34126103725709,0.054093876229409,"to-present"
2,2019,"2019-02-01",0.724990467731418,3.16505391100278,0.0569223060436343,"to-present"
2,2020,"2020-02-01",0.21980089149932,1.18846077862584,0.0529139157028042,"to-present"
3,2012,"2012-03-01",0.654243868003761,2.3077137524982,0.0616344029318042,"to-present"
3,2013,"2013-03-01",0.577423888214278,2.45586950631891,0.0577344188096497,"to-present"
3,2014,"2014-03-01",0.380597537313189,1.78075899311574,0.0550332685769176,"to-present"
3,2015,"2015-03-01",0.326048799799351,1.19968056521041,0.0557747447558944,"to-present"
3,2016,"2016-03-01",0.52249110171655,2.25023209300337,0.0537136650567228,"to-present"
3,2017,"2017-03-01",0.396465911670423,1.89807978077786,0.0521815581436736,"to-present"
3,2018,"2018-03-01",0.211537030633983,1.14752457037572,0.0526698989738451,"to-present"
3,2019,"2019-03-01",0.380024953126167,1.55374972727418,0.0535688260243107,"to-present"
3,2020,"2020-03-01",0.198022904509474,1.2906215758521,0.0526045715888881,"to-present"
4,2012,"2012-04-01",0.770461874281308,2.6469323777686,0.0623114205761106,"to-present"
4,2013,"2013-04-01",0.686113888225326,2.62436605390904,0.0606168341505346,"to-present"
4,2014,"2014-04-01",0.723834137969464,2.00978026767169,0.0595926397625306,"to-present"
4,2015,"2015-04-01",0.467436746284798,2.18396030637876,0.0573756523125967,"to-present"
4,2016,"2016-04-01",0.491652367190987,2.68993017826251,0.0553150796398145,"to-present"
4,2017,"2017-04-01",0.659023770343301,2.02920951741063,0.0554552587971423,"to-present"
4,2018,"2018-04-01",0.327785308607997,1.34312564370108,0.0541216313082418,"to-present"
4,2019,"2019-04-01",0.645746636480257,2.3282225619094,0.0551645715681782,"to-present"
4,2020,"2020-04-01",0.340525894427886,1.20720161897606,0.053920642685909,"to-present"
5,2012,"2012-05-01",0.864909426734383,2.36960193910212,0.0612533155707942,"to-present"
5,2013,"2013-05-01",0.563265011052769,1.83414207317271,0.0601685282484214,"to-present"
5,2014,"2014-05-01",0.596631905777346,2.12377161946236,0.0590904418871021,"to-present"
5,2015,"2015-05-01",0.364120122696568,1.6314329103361,0.0572442430261793,"to-present"
5,2016,"2016-05-01",0.471021994929354,2.04309064034211,0.0540589754554014,"to-present"
5,2017,"2017-05-01",0.431333154392186,1.48729538811637,0.0552394129917906,"to-present"
5,2018,"2018-05-01",0.321879780623103,2.15393448782182,0.0540387748651047,"to-present"
5,2019,"2019-05-01",0.546594911535711,1.33883139028132,0.0548911390288414,"to-present"
5,2020,"2020-05-01",0.356576412608983,1.6119563623793,0.0549690446076407,"to-present"
6,2012,"2012-06-01",1.10408963652393,3.27360415314884,0.0624699713893122,"to-present"
6,2013,"2013-06-01",0.7817150189322,2.40504739334895,0.0575003004609905,"to-present"
6,2014,"2014-06-01",0.777143594996438,2.83050598364245,0.0572756983763465,"to-present"
6,2015,"2015-06-01",0.528294554753022,2.23760337533787,0.0552834505871883,"to-present"
6,2016,"2016-06-01",0.408898011846619,1.52960321966025,0.0553354017296666,"to-present"
6,2017,"2017-06-01",0.292061370793758,1.46581163850705,0.0550225262395128,"to-present"
6,2018,"2018-06-01",0.267012953288759,1.09491079133526,0.0530142546125944,"to-present"
6,2019,"2019-06-01",0.266462114340407,1.28736393049837,0.053339921394185,"to-present"
6,2020,"2020-06-01",0.293871918463863,1.55813210394848,0.0535706964361623,"to-present"
7,2012,"2012-07-01",0.596890376788697,2.27518274649917,0.0634589108873045,"to-present"
7,2013,"2013-07-01",0.607428203718615,2.02456719282056,0.0578394984399611,"to-present"
7,2014,"2014-07-01",0.412913827032564,1.6170511732104,0.0545016709122395,"to-present"
7,2015,"2015-07-01",0.356330237499823,1.66429950105622,0.0557465024700521,"to-present"
7,2016,"2016-07-01",0.258691659726867,1.03973200448644,0.054374147202285,"to-present"
7,2017,"2017-07-01",0.237194470780064,1.10220090122342,0.051731529613084,"to-present"
7,2018,"2018-07-01",0.162354360855344,0.80979431932297,0.0546496310120105,"to-present"
7,2019,"2019-07-01",0.168400704581879,1.10026340001458,0.0533340209280409,"to-present"
7,2020,"2020-07-01",0.123244014959856,0.89903439804714,0.0523870087121292,"to-present"
8,2012,"2012-08-01",0.492850590094262,1.71615082645892,0.0603464487142977,"to-present"
8,2013,"2013-08-01",0.46539074260688,1.41968654816473,0.0589390503284422,"to-present"
8,2014,"2014-08-01",0.21961125694883,1.01346701460176,0.0582177998268249,"to-present"
8,2015,"2015-08-01",0.213286181436832,1.14146047451551,0.0560871069198991,"to-present"
8,2016,"2016-08-01",0.201388123609727,1.02263909163791,0.0542057379640956,"to-present"
8,2017,"2017-08-01",0.144714173170298,1.13657291689422,0.0543651228752805,"to-present"
8,2018,"2018-08-01",0.131447491768133,1.19062018010273,0.0529983407537913,"to-present"
8,2019,"2019-08-01",0.116393665007341,0.663405618057073,0.0532085753582996,"to-present"
8,2020,"2020-08-01",0.100350359689621,0.593898882759612,0.051461139690725,"to-present"
9,2012,"2012-09-01",0.430299598338515,1.71177490885108,0.0601601726297701,"to-present"
9,2013,"2013-09-01",0.324558459425489,1.28885187827087,0.0589023680641489,"to-present"
9,2014,"2014-09-01",0.257840169980055,1.9539320898448,0.0579952671141668,"to-present"
9,2015,"2015-09-01",0.337625323546242,1.28088484245923,0.0557275558762204,"to-present"
9,2016,"2016-09-01",0.325872211824891,1.56785144847794,0.0540441807427461,"to-present"
9,2017,"2017-09-01",0.225615134945597,1.14943355121511,0.0523780662108742,"to-present"
9,2018,"2018-09-01",0.194628570152827,1.04145917656658,0.0538155012019999,"to-present"
9,2019,"2019-09-01",0.190547222863767,1.03695977920232,0.0536239766849389,"to-present"
9,2020,"2020-09-01",0.169296550578655,1.14799019142293,0.0525217165902789,"to-present"
10,2012,"2012-10-01",0.940747159034148,3.52828471674469,0.0644829938348265,"to-present"
10,2013,"2013-10-01",1.00861342876121,3.52467217918364,0.0657347848504101,"to-present"
10,2014,"2014-10-01",0.478086100444421,2.76090072289314,0.0576468011117304,"to-present"
10,2015,"2015-10-01",0.597330823487178,1.48948290993479,0.0583584390254371,"to-present"
10,2016,"2016-10-01",0.491365722018967,2.36246983669126,0.0537789007752326,"to-present"
10,2017,"2017-10-01",0.501821071666539,1.86902811405222,0.0550960108486421,"to-present"
10,2018,"2018-10-01",0.640897557400625,2.412502041671,0.0570622412735272,"to-present"
10,2019,"2019-10-01",0.446359834635978,1.8796759712753,0.0537716826712744,"to-present"
10,2020,"2020-10-01",0.447140416645533,2.63734020936022,0.0531622116079,"to-present"
11,2012,"2012-11-01",1.20003113911309,3.68399335140352,0.0637338560956464,"to-present"
11,2013,"2013-11-01",0.949318369230948,3.05278649098764,0.0640726173110743,"to-present"
11,2014,"2014-11-01",0.509253696913678,2.97677287277505,0.0611513830570198,"to-present"
11,2015,"2015-11-01",0.71732595432796,3.234929449627,0.0611682950789199,"to-present"
11,2016,"2016-11-01",0.734981898978614,2.2820136434053,0.0536967294467624,"to-present"
11,2017,"2017-11-01",0.558296496408587,3.06148138772537,0.0527562612134531,"to-present"
11,2018,"2018-11-01",0.742338646612575,2.2293881895985,0.0533793594858116,"to-present"
11,2019,"2019-11-01",0.635007704060425,1.87437199297877,0.0541206427606528,"to-present"
11,2020,"2020-11-01",0.633287621604748,3.03640769741006,0.0555865850672381,"to-present"
12,2012,"2012-12-01",1.01870693552642,2.82578971854418,0.0703652141865368,"to-present"
12,2013,"2013-12-01",0.896762837826402,2.43669137366137,0.0593455419127295,"to-present"
12,2014,"2014-12-01",0.464640041557633,1.69961135996336,0.057786147807591,"to-present"
12,2015,"2015-12-01",0.727008245717053,2.81409769909644,0.0580975721099401,"to-present"
12,2016,"2016-12-01",0.602691126436508,3.02639221866713,0.0553931270033094,"to-present"
12,2017,"2017-12-01",0.463443349489521,2.59078403591493,0.0540263357089445,"to-present"
12,2018,"2018-12-01",0.670733071239186,2.6115186162105,0.055825974614279,"to-present"
12,2019,"2019-12-01",0.612195896229376,2.5459922455009,0.0554796926039594,"to-present"
12,2020,"2020-12-01",0.537912051490227,2.00237646732118,0.0540637702651541,"to-present"
1,2021,"2021-01-01",0.478384821316129,2.75334307833018,0.0555145551085033,"BAU"
1,2022,"2022-01-01",0.592755857148496,2.11748088657765,0.0521815051763231,"BAU"
1,2023,"2023-01-01",0.369445931797015,1.50190090152361,0.0537016432579516,"BAU"
1,2024,"2024-01-01",0.708975607555042,2.12540402387849,0.0588366019232647,"BAU"
1,2025,"2025-01-01",0.679758441670785,1.87218003014892,0.0558972803393165,"BAU"
1,2026,"2026-01-01",0.304558850652788,1.3124413022273,0.0534903263713954,"BAU"
1,2027,"2027-01-01",0.6375703112677,2.34328792781809,0.0586321243196723,"BAU"
1,2028,"2028-01-01",0.518912003154926,2.49345164773339,0.0513356730864369,"BAU"
1,2029,"2029-01-01",0.52729807614572,2.63409904842476,0.0556780703418188,"BAU"
1,2030,"2030-01-01",0.5746287758777,2.19017813902486,0.0571004381738601,"BAU"
2,2021,"2021-02-01",0.462094433338671,2.13607609767757,0.0532274548127085,"BAU"
2,2022,"2022-02-01",0.475916795831896,2.43682967394904,0.0525039204408608,"BAU"
2,2023,"2023-02-01",0.271115955889624,1.24369140012026,0.0527421154309463,"BAU"
2,2024,"2024-02-01",0.436579356280245,1.79226152942976,0.0526951606017307,"BAU"
2,2025,"2025-02-01",0.340741160050161,1.56336041271202,0.054494123380039,"BAU"
2,2026,"2026-02-01",0.167814506556974,1.06303582788425,0.0518415872157951,"BAU"
2,2027,"2027-02-01",0.43735091815501,1.76287852005376,0.0514288107454103,"BAU"
2,2028,"2028-02-01",0.336380354738551,1.55345165480415,0.0512268703668541,"BAU"
2,2029,"2029-02-01",0.360404608856176,1.34195172870642,0.0515272380077178,"BAU"
2,2030,"2030-02-01",0.33157296137086,1.23303068241684,0.052288031899653,"BAU"
3,2021,"2021-03-01",0.186047823653054,1.15635954243027,0.0521321895922549,"BAU"
3,2022,"2022-03-01",0.147988471007182,0.865933060050851,0.0516782738289565,"BAU"
3,2023,"2023-03-01",0.159540806560705,1.13699197974836,0.0517269535864113,"BAU"
3,2024,"2024-03-01",0.168965135408265,0.988680274783327,0.0539710220601666,"BAU"
3,2025,"2025-03-01",0.171685004268682,1.01882423627135,0.0538806369304006,"BAU"
3,2026,"2026-03-01",0.229445498685317,1.03768367759823,0.0524644361661187,"BAU"
3,2027,"2027-03-01",0.157567565379769,1.06177132405188,0.051203032880007,"BAU"
3,2028,"2028-03-01",0.193273976599658,1.04392428244028,0.0521765134757377,"BAU"
3,2029,"2029-03-01",0.178532132185178,1.57963374178704,0.0509873842643793,"BAU"
